Name,Season,MB,xMB,Percent_Error,Abs_Percent_Error
Daniel Vogelbach,2019.0,69.0,75.0,8.695652173913043,8.695652173913043
Justin Bour,2019.0,14.0,17.0,21.428571428571427,21.428571428571427
Jedd Gyorko,2019.0,6.0,11.0,83.33333333333334,83.33333333333334
Welington Castillo,2019.0,25.0,26.0,4.0,4.0
Matt Wieters,2019.0,19.0,21.0,10.526315789473683,10.526315789473683
Justin Smoak,2019.0,56.0,73.0,30.357142857142854,30.357142857142854
Kendrys Morales,2019.0,13.0,28.0,115.38461538461537,115.38461538461537
Miguel Cabrera,2019.0,68.0,70.0,2.941176470588235,2.941176470588235
Yonder Alonso,2019.0,29.0,42.0,44.827586206896555,44.827586206896555
Wilson Ramos,2019.0,69.0,69.0,0.0,0.0
Yadier Molina,2019.0,53.0,52.0,-1.8867924528301887,1.8867924528301887
Albert Pujols,2019.0,65.0,68.0,4.615384615384616,4.615384615384616
Brian McCann,2019.0,37.0,40.0,8.108108108108109,8.108108108108109
Roman Quinn,2020.0,11.0,10.0,-9.090909090909092,9.090909090909092
Trea Turner,2020.0,54.0,37.0,-31.48148148148148,31.48148148148148
Byron Buxton,2020.0,20.0,14.0,-30.0,30.0
Garrett Hampson,2020.0,19.0,20.0,5.263157894736842,5.263157894736842
Tyler O'Neill,2020.0,13.0,14.0,7.6923076923076925,7.6923076923076925
Adalberto Mondesi,2020.0,27.0,20.0,-25.925925925925924,25.925925925925924
Fernando Tatis Jr.,2020.0,46.0,50.0,8.695652173913043,8.695652173913043
Harrison Bader,2020.0,15.0,16.0,6.666666666666667,6.666666666666667
Sam Hilliard,2020.0,13.0,7.0,-46.15384615384615,46.15384615384615
Kevin Kiermaier,2020.0,17.0,17.0,0.0,0.0
Jo Adell,2020.0,6.0,3.0,-50.0,50.0
Jon Berti,2020.0,17.0,13.0,-23.52941176470588,23.52941176470588
Trent Grisham,2020.0,36.0,35.0,-2.7777777777777777,2.7777777777777777
Leody Taveras,2020.0,16.0,10.0,-37.5,37.5
Luis Robert Jr.,2020.0,27.0,23.0,-14.814814814814813,14.814814814814813
Edward Olivares,2020.0,9.0,8.0,-11.11111111111111,11.11111111111111
Trevor Story,2020.0,45.0,34.0,-24.444444444444443,24.444444444444443
Tommy Edman,2020.0,21.0,19.0,-9.523809523809524,9.523809523809524
Mike Trout,2020.0,46.0,39.0,-15.217391304347828,15.217391304347828
Amed Rosario,2020.0,14.0,10.0,-28.57142857142857,28.57142857142857
Nico Hoerner,2020.0,8.0,8.0,0.0,0.0
Shohei Ohtani,2020.0,17.0,21.0,23.52941176470588,23.52941176470588
Jake Cronenworth,2020.0,29.0,27.0,-6.896551724137931,6.896551724137931
Tim Anderson,2020.0,39.0,22.0,-43.58974358974359,43.58974358974359
Scott Kingery,2020.0,7.0,15.0,114.28571428571428,114.28571428571428
Cedric Mullins,2020.0,18.0,14.0,-22.22222222222222,22.22222222222222
Cody Bellinger,2020.0,33.0,38.0,15.151515151515152,15.151515151515152
Delino DeShields,2020.0,10.0,10.0,0.0,0.0
Phil Gosselin,2020.0,12.0,10.0,-16.666666666666664,16.666666666666664
Nick Solak,2020.0,25.0,24.0,-4.0,4.0
Lewis Brinson,2020.0,11.0,9.0,-18.181818181818183,18.181818181818183
Whit Merrifield,2020.0,35.0,30.0,-14.285714285714285,14.285714285714285
Dansby Swanson,2020.0,38.0,34.0,-10.526315789473683,10.526315789473683
Manuel Margot,2020.0,18.0,16.0,-11.11111111111111,11.11111111111111
Tim Lopes,2020.0,15.0,10.0,-33.33333333333333,33.33333333333333
Taylor Ward,2020.0,12.0,2.0,-83.33333333333334,83.33333333333334
Starling Marte,2020.0,32.0,27.0,-15.625,15.625
Jose Altuve,2020.0,18.0,22.0,22.22222222222222,22.22222222222222
Chris Taylor,2020.0,31.0,30.0,-3.225806451612903,3.225806451612903
Cole Tucker,2020.0,8.0,8.0,0.0,0.0
Mookie Betts,2020.0,46.0,35.0,-23.91304347826087,23.91304347826087
Jean Segura,2020.0,27.0,23.0,-14.814814814814813,14.814814814814813
Daulton Varsho,2020.0,10.0,5.0,-50.0,50.0
Willi Castro,2020.0,26.0,15.0,-42.30769230769231,42.30769230769231
J.T. Realmuto,2020.0,28.0,27.0,-3.571428571428571,3.571428571428571
Bryan Reynolds,2020.0,18.0,27.0,50.0,50.0
Ozzie Albies,2020.0,17.0,19.0,11.76470588235294,11.76470588235294
Evan White,2020.0,15.0,16.0,6.666666666666667,6.666666666666667
Brett Gardner,2020.0,17.0,15.0,-11.76470588235294,11.76470588235294
Jorge Alfaro,2020.0,9.0,2.0,-77.77777777777779,77.77777777777779
Wil Myers,2020.0,41.0,30.0,-26.82926829268293,26.82926829268293
Tommy Pham,2020.0,12.0,10.0,-16.666666666666664,16.666666666666664
Joey Wendle,2020.0,24.0,19.0,-20.833333333333336,20.833333333333336
Christian Yelich,2020.0,30.0,31.0,3.3333333333333335,3.3333333333333335
Willy Adames,2020.0,29.0,19.0,-34.48275862068966,34.48275862068966
Tyler Wade,2020.0,8.0,10.0,25.0,25.0
Raimel Tapia,2020.0,28.0,22.0,-21.428571428571427,21.428571428571427
Isiah Kiner-Falefa,2020.0,25.0,20.0,-20.0,20.0
Marcus Semien,2020.0,25.0,28.0,12.0,12.0
Michael Chavis,2020.0,14.0,13.0,-7.142857142857142,7.142857142857142
Nick Ahmed,2020.0,27.0,23.0,-14.814814814814813,14.814814814814813
Niko Goodrum,2020.0,15.0,17.0,13.333333333333334,13.333333333333334
George Springer,2020.0,34.0,35.0,2.941176470588235,2.941176470588235
Max Kepler,2020.0,24.0,25.0,4.166666666666666,4.166666666666666
Nick Madrigal,2020.0,14.0,11.0,-21.428571428571427,21.428571428571427
Kyle Lewis,2020.0,34.0,28.0,-17.647058823529413,17.647058823529413
Ryan Mountcastle,2020.0,23.0,15.0,-34.78260869565217,34.78260869565217
Brian Goodwin,2020.0,19.0,17.0,-10.526315789473683,10.526315789473683
Victor Robles,2020.0,14.0,14.0,0.0,0.0
Brandon Nimmo,2020.0,34.0,30.0,-11.76470588235294,11.76470588235294
Eduardo Escobar,2020.0,18.0,24.0,33.33333333333333,33.33333333333333
Adam Duvall,2020.0,30.0,25.0,-16.666666666666664,16.666666666666664
Hunter Dozier,2020.0,22.0,22.0,0.0,0.0
Victor Reyes,2020.0,25.0,18.0,-28.000000000000004,28.000000000000004
Jake Cave,2020.0,10.0,4.0,-60.0,60.0
Dylan Carlson,2020.0,10.0,10.0,0.0,0.0
Adam Eaton,2020.0,18.0,20.0,11.11111111111111,11.11111111111111
Austin Hays,2020.0,14.0,13.0,-7.142857142857142,7.142857142857142
Kevin Pillar,2020.0,32.0,22.0,-31.25,31.25
Will Smith,2020.0,26.0,28.0,7.6923076923076925,7.6923076923076925
Bryce Harper,2020.0,44.0,50.0,13.636363636363635,13.636363636363635
Jorge Polanco,2020.0,22.0,23.0,4.545454545454546,4.545454545454546
Austin Slater,2020.0,19.0,16.0,-15.789473684210526,15.789473684210526
Nicky Lopez,2020.0,11.0,15.0,36.36363636363637,36.36363636363637
Nick Castellanos,2020.0,29.0,33.0,13.793103448275861,13.793103448275861
Randal Grichuk,2020.0,32.0,30.0,-6.25,6.25
Shogo Akiyama,2020.0,17.0,18.0,5.88235294117647,5.88235294117647
Bo Bichette,2020.0,21.0,20.0,-4.761904761904762,4.761904761904762
Cavan Biggio,2020.0,36.0,32.0,-11.11111111111111,11.11111111111111
Joshua Fuentes,2020.0,14.0,8.0,-42.857142857142854,42.857142857142854
Dylan Moore,2020.0,22.0,19.0,-13.636363636363635,13.636363636363635
David Bote,2020.0,15.0,14.0,-6.666666666666667,6.666666666666667
Cameron Maybin,2020.0,11.0,8.0,-27.27272727272727,27.27272727272727
Alex Verdugo,2020.0,36.0,27.0,-25.0,25.0
Xander Bogaerts,2020.0,39.0,30.0,-23.076923076923077,23.076923076923077
Kyle Tucker,2020.0,36.0,33.0,-8.333333333333332,8.333333333333332
Ketel Marte,2020.0,23.0,19.0,-17.391304347826086,17.391304347826086
Luis Rengifo,2020.0,5.0,6.0,20.0,20.0
Mark Canha,2020.0,30.0,32.0,6.666666666666667,6.666666666666667
Kris Bryant,2020.0,13.0,13.0,0.0,0.0
Mike Yastrzemski,2020.0,43.0,31.0,-27.906976744186046,27.906976744186046
Andrew McCutchen,2020.0,31.0,32.0,3.225806451612903,3.225806451612903
Kevin Newman,2020.0,12.0,16.0,33.33333333333333,33.33333333333333
Jason Kipnis,2020.0,16.0,19.0,18.75,18.75
Gregory Polanco,2020.0,11.0,15.0,36.36363636363637,36.36363636363637
Aaron Hicks,2020.0,27.0,30.0,11.11111111111111,11.11111111111111
Robbie Grossman,2020.0,27.0,23.0,-14.814814814814813,14.814814814814813
Brandon Lowe,2020.0,39.0,36.0,-7.6923076923076925,7.6923076923076925
Francisco Lindor,2020.0,32.0,36.0,12.5,12.5
Matt Chapman,2020.0,21.0,17.0,-19.047619047619047,19.047619047619047
Mike Tauchman,2020.0,11.0,11.0,0.0,0.0
Alec Bohm,2020.0,30.0,24.0,-20.0,20.0
Willson Contreras,2020.0,24.0,23.0,-4.166666666666666,4.166666666666666
David Fletcher,2020.0,33.0,17.0,-48.484848484848484,48.484848484848484
Max Muncy,2020.0,26.0,37.0,42.30769230769231,42.30769230769231
Jonathan Schoop,2020.0,24.0,16.0,-33.33333333333333,33.33333333333333
Jackie Bradley Jr.,2020.0,31.0,26.0,-16.129032258064516,16.129032258064516
Hunter Renfroe,2020.0,12.0,14.0,16.666666666666664,16.666666666666664
Pat Valaika,2020.0,20.0,16.0,-20.0,20.0
Carlos Correa,2020.0,24.0,24.0,0.0,0.0
Marcell Ozuna,2020.0,63.0,41.0,-34.92063492063492,34.92063492063492
Brad Miller,2020.0,22.0,23.0,4.545454545454546,4.545454545454546
Adam Frazier,2020.0,21.0,24.0,14.285714285714285,14.285714285714285
J.D. Davis,2020.0,26.0,28.0,7.6923076923076925,7.6923076923076925
Yuli Gurriel,2020.0,22.0,26.0,18.181818181818183,18.181818181818183
Didi Gregorius,2020.0,34.0,28.0,-17.647058823529413,17.647058823529413
Danny Jansen,2020.0,13.0,21.0,61.53846153846154,61.53846153846154
Josh Naylor,2020.0,9.0,12.0,33.33333333333333,33.33333333333333
Jose Iglesias,2020.0,31.0,13.0,-58.06451612903226,58.06451612903226
Ian Happ,2020.0,34.0,24.0,-29.411764705882355,29.411764705882355
Corey Seager,2020.0,45.0,46.0,2.2222222222222223,2.2222222222222223
Rougned Odor,2020.0,11.0,17.0,54.54545454545454,54.54545454545454
Jeff McNeil,2020.0,30.0,27.0,-10.0,10.0
David Peralta,2020.0,30.0,20.0,-33.33333333333333,33.33333333333333
JaCoby Jones,2020.0,15.0,7.0,-53.333333333333336,53.333333333333336
Joey Gallo,2020.0,21.0,27.0,28.57142857142857,28.57142857142857
Jason Heyward,2020.0,27.0,20.0,-25.925925925925924,25.925925925925924
Jonathan Villar,2020.0,18.0,17.0,-5.555555555555555,5.555555555555555
Jurickson Profar,2020.0,27.0,23.0,-14.814814814814813,14.814814814814813
Alex Bregman,2020.0,24.0,21.0,-12.5,12.5
Corey Dickerson,2020.0,24.0,25.0,4.166666666666666,4.166666666666666
Ben Gamel,2020.0,14.0,11.0,-21.428571428571427,21.428571428571427
Keston Hiura,2020.0,23.0,24.0,4.3478260869565215,4.3478260869565215
Eddie Rosario,2020.0,32.0,30.0,-6.25,6.25
Christian Walker,2020.0,33.0,29.0,-12.121212121212121,12.121212121212121
Justin Upton,2020.0,15.0,15.0,0.0,0.0
Shed Long Jr.,2020.0,9.0,10.0,11.11111111111111,11.11111111111111
Alex Dickerson,2020.0,32.0,24.0,-25.0,25.0
Charlie Blackmon,2020.0,35.0,25.0,-28.57142857142857,28.57142857142857
Michael Conforto,2020.0,40.0,28.0,-30.0,30.0
Kyle Schwarber,2020.0,23.0,29.0,26.08695652173913,26.08695652173913
Austin Riley,2020.0,23.0,26.0,13.043478260869565,13.043478260869565
Dexter Fowler,2020.0,11.0,11.0,0.0,0.0
Jeimer Candelario,2020.0,34.0,26.0,-23.52941176470588,23.52941176470588
J.P. Crawford,2020.0,23.0,23.0,0.0,0.0
Hanser Alberto,2020.0,26.0,23.0,-11.538461538461538,11.538461538461538
Tyler Naquin,2020.0,12.0,13.0,8.333333333333332,8.333333333333332
Aaron Judge,2020.0,18.0,12.0,-33.33333333333333,33.33333333333333
Joey Bart,2020.0,8.0,1.0,-87.5,87.5
Pedro Severino,2020.0,20.0,21.0,5.0,5.0
Rafael Devers,2020.0,34.0,29.0,-14.705882352941178,14.705882352941178
Anthony Santander,2020.0,26.0,23.0,-11.538461538461538,11.538461538461538
Kolten Wong,2020.0,20.0,22.0,10.0,10.0
Carter Kieboom,2020.0,6.0,10.0,66.66666666666666,66.66666666666666
Austin Barnes,2020.0,10.0,7.0,-30.0,30.0
Jorge Soler,2020.0,21.0,23.0,9.523809523809524,9.523809523809524
Tony Kemp,2020.0,10.0,19.0,90.0,90.0
Evan Longoria,2020.0,24.0,27.0,12.5,12.5
Luis Arraez,2020.0,16.0,20.0,25.0,25.0
Donovan Solano,2020.0,32.0,19.0,-40.625,40.625
Paul DeJong,2020.0,17.0,20.0,17.647058823529413,17.647058823529413
Joc Pederson,2020.0,13.0,14.0,7.6923076923076925,7.6923076923076925
Stephen Piscotty,2020.0,16.0,12.0,-25.0,25.0
Daniel Murphy,2020.0,11.0,18.0,63.63636363636363,63.63636363636363
Jared Walsh,2020.0,21.0,19.0,-9.523809523809524,9.523809523809524
Austin Meadows,2020.0,14.0,13.0,-7.142857142857142,7.142857142857142
Max Stassi,2020.0,17.0,14.0,-17.647058823529413,17.647058823529413
Brian Anderson,2020.0,31.0,25.0,-19.35483870967742,19.35483870967742
Manny Machado,2020.0,48.0,39.0,-18.75,18.75
Elvis Andrus,2020.0,9.0,12.0,33.33333333333333,33.33333333333333
Ender Inciarte,2020.0,8.0,18.0,125.0,125.0
Joe Panik,2020.0,12.0,12.0,0.0,0.0
Anthony Rendon,2020.0,38.0,33.0,-13.157894736842104,13.157894736842104
Jesse Winker,2020.0,30.0,28.0,-6.666666666666667,6.666666666666667
Miguel Rojas,2020.0,24.0,12.0,-50.0,50.0
Nick Markakis,2020.0,15.0,12.0,-20.0,20.0
Austin Nola,2020.0,26.0,22.0,-15.384615384615385,15.384615384615385
Paul Goldschmidt,2020.0,37.0,35.0,-5.405405405405405,5.405405405405405
Ryan O'Hearn,2020.0,10.0,11.0,10.0,10.0
Travis d'Arnaud,2020.0,34.0,20.0,-41.17647058823529,41.17647058823529
Michael Brantley,2020.0,30.0,22.0,-26.666666666666668,26.666666666666668
Gleyber Torres,2020.0,18.0,17.0,-5.555555555555555,5.555555555555555
Lourdes Gurriel Jr.,2020.0,39.0,31.0,-20.51282051282051,20.51282051282051
Freddie Freeman,2020.0,63.0,57.0,-9.523809523809524,9.523809523809524
Josh Reddick,2020.0,23.0,24.0,4.3478260869565215,4.3478260869565215
Juan Soto,2020.0,52.0,45.0,-13.461538461538462,13.461538461538462
Ehire Adrianza,2020.0,7.0,16.0,128.57142857142858,128.57142857142858
Josh Bell,2020.0,22.0,24.0,9.090909090909092,9.090909090909092
Pete Alonso,2020.0,32.0,29.0,-9.375,9.375
Franmil Reyes,2020.0,33.0,29.0,-12.121212121212121,12.121212121212121
James McCann,2020.0,17.0,9.0,-47.05882352941176,47.05882352941176
Orlando Arcia,2020.0,23.0,22.0,-4.3478260869565215,4.3478260869565215
Ryan Braun,2020.0,17.0,18.0,5.88235294117647,5.88235294117647
Ryan McMahon,2020.0,20.0,21.0,5.0,5.0
DJ LeMahieu,2020.0,49.0,27.0,-44.89795918367347,44.89795918367347
Andrelton Simmons,2020.0,15.0,10.0,-33.33333333333333,33.33333333333333
Danny Mendick,2020.0,11.0,6.0,-45.45454545454545,45.45454545454545
Matt Olson,2020.0,28.0,32.0,14.285714285714285,14.285714285714285
Kole Calhoun,2020.0,32.0,32.0,0.0,0.0
Yan Gomes,2020.0,17.0,11.0,-35.294117647058826,35.294117647058826
Tony Wolters,2020.0,7.0,5.0,-28.57142857142857,28.57142857142857
Eric Thames,2020.0,11.0,9.0,-18.181818181818183,18.181818181818183
Freddy Galvis,2020.0,16.0,16.0,0.0,0.0
Dominic Smith,2020.0,40.0,28.0,-30.0,30.0
J.D. Martinez,2020.0,24.0,31.0,29.166666666666668,29.166666666666668
Shin-Soo Choo,2020.0,14.0,15.0,7.142857142857142,7.142857142857142
Eric Sogard,2020.0,9.0,12.0,33.33333333333333,33.33333333333333
Nomar Mazara,2020.0,11.0,11.0,0.0,0.0
Matt Kemp,2020.0,16.0,13.0,-18.75,18.75
Garrett Cooper,2020.0,21.0,15.0,-28.57142857142857,28.57142857142857
Johan Camargo,2020.0,10.0,10.0,0.0,0.0
Matt Carpenter,2020.0,13.0,20.0,53.84615384615385,53.84615384615385
Rhys Hoskins,2020.0,28.0,33.0,17.857142857142858,17.857142857142858
Kyle Seager,2020.0,32.0,40.0,25.0,25.0
Yoshi Tsutsugo,2020.0,19.0,25.0,31.57894736842105,31.57894736842105
Justin Turner,2020.0,27.0,28.0,3.7037037037037033,3.7037037037037033
Brandon Crawford,2020.0,24.0,22.0,-8.333333333333332,8.333333333333332
Carlos Santana,2020.0,25.0,36.0,44.0,44.0
Darin Ruf,2020.0,17.0,8.0,-52.94117647058824,52.94117647058824
Eric Hosmer,2020.0,25.0,22.0,-12.0,12.0
Matt Joyce,2020.0,15.0,12.0,-20.0,20.0
Sean Murphy,2020.0,19.0,19.0,0.0,0.0
Willie Calhoun,2020.0,6.0,7.0,16.666666666666664,16.666666666666664
Marwin Gonzalez,2020.0,16.0,22.0,37.5,37.5
Brock Holt,2020.0,7.0,13.0,85.71428571428571,85.71428571428571
Tommy La Stella,2020.0,33.0,31.0,-6.0606060606060606,6.0606060606060606
Carson Kelly,2020.0,12.0,9.0,-25.0,25.0
Isaac Paredes,2020.0,8.0,6.0,-25.0,25.0
Vladimir Guerrero Jr.,2020.0,33.0,34.0,3.0303030303030303,3.0303030303030303
Rowdy Tellez,2020.0,20.0,13.0,-35.0,35.0
Joey Votto,2020.0,29.0,30.0,3.4482758620689653,3.4482758620689653
Brandon Belt,2020.0,37.0,36.0,-2.7027027027027026,2.7027027027027026
Ty France,2020.0,23.0,19.0,-17.391304347826086,17.391304347826086
Rio Ruiz,2020.0,22.0,24.0,9.090909090909092,9.090909090909092
Austin Romine,2020.0,11.0,6.0,-45.45454545454545,45.45454545454545
Salvador Perez,2020.0,33.0,24.0,-27.27272727272727,27.27272727272727
Nelson Cruz,2020.0,42.0,29.0,-30.952380952380953,30.952380952380953
Travis Shaw,2020.0,21.0,18.0,-14.285714285714285,14.285714285714285
Alex Gordon,2020.0,14.0,18.0,28.57142857142857,28.57142857142857
Wilmer Flores,2020.0,32.0,28.0,-12.5,12.5
Gio Urshela,2020.0,28.0,24.0,-14.285714285714285,14.285714285714285
Anthony Rizzo,2020.0,27.0,30.0,11.11111111111111,11.11111111111111
Mike Moustakas,2020.0,21.0,23.0,9.523809523809524,9.523809523809524
Luke Voit,2020.0,43.0,35.0,-18.6046511627907,18.6046511627907
Jay Bruce,2020.0,11.0,16.0,45.45454545454545,45.45454545454545
Josh Donaldson,2020.0,14.0,3.0,-78.57142857142857,78.57142857142857
Howie Kendrick,2020.0,11.0,10.0,-9.090909090909092,9.090909090909092
Nolan Arenado,2020.0,24.0,25.0,4.166666666666666,4.166666666666666
Maikel Franco,2020.0,34.0,28.0,-17.647058823529413,17.647058823529413
Victor Caratini,2020.0,11.0,9.0,-18.181818181818183,18.181818181818183
Kurt Suzuki,2020.0,15.0,17.0,13.333333333333334,13.333333333333334
Tucker Barnhart,2020.0,11.0,18.0,63.63636363636363,63.63636363636363
Mitch Moreland,2020.0,25.0,24.0,-4.0,4.0
Todd Frazier,2020.0,17.0,16.0,-5.88235294117647,5.88235294117647
Colin Moran,2020.0,27.0,28.0,3.7037037037037033,3.7037037037037033
Chance Sisco,2020.0,12.0,18.0,50.0,50.0
Daniel Vogelbach,2020.0,15.0,13.0,-13.333333333333334,13.333333333333334
Jedd Gyorko,2020.0,20.0,19.0,-5.0,5.0
Yasmani Grandal,2020.0,24.0,17.0,-29.166666666666668,29.166666666666668
Jacob Stallings,2020.0,15.0,12.0,-20.0,20.0
Wilson Ramos,2020.0,16.0,19.0,18.75,18.75
Miguel Cabrera,2020.0,28.0,29.0,3.571428571428571,3.571428571428571
Yadier Molina,2020.0,15.0,15.0,0.0,0.0
Justin Smoak,2020.0,10.0,8.0,-20.0,20.0
Albert Pujols,2020.0,16.0,17.0,6.25,6.25
Trea Turner,2021.0,123.0,99.0,-19.51219512195122,19.51219512195122
Tim Locastro,2021.0,7.0,8.0,14.285714285714285,14.285714285714285
Derek Hill,2021.0,16.0,14.0,-12.5,12.5
Eli White,2021.0,15.0,20.0,33.33333333333333,33.33333333333333
Jorge Mateo,2021.0,21.0,18.0,-14.285714285714285,14.285714285714285
Jon Berti,2021.0,22.0,28.0,27.27272727272727,27.27272727272727
Byron Buxton,2021.0,53.0,41.0,-22.641509433962266,22.641509433962266
Jo Adell,2021.0,15.0,15.0,0.0,0.0
Garrett Hampson,2021.0,49.0,48.0,-2.0408163265306123,2.0408163265306123
Leody Taveras,2021.0,11.0,17.0,54.54545454545454,54.54545454545454
Adam Engel,2021.0,20.0,18.0,-10.0,10.0
Edmundo Sosa,2021.0,34.0,26.0,-23.52941176470588,23.52941176470588
Tyler O'Neill,2021.0,92.0,74.0,-19.565217391304348,19.565217391304348
Anthony Alford,2021.0,14.0,8.0,-42.857142857142854,42.857142857142854
Billy Hamilton,2021.0,13.0,9.0,-30.76923076923077,30.76923076923077
Amed Rosario,2021.0,75.0,68.0,-9.333333333333334,9.333333333333334
Harrison Bader,2021.0,53.0,40.0,-24.528301886792452,24.528301886792452
Bradley Zimmer,2021.0,32.0,33.0,3.125,3.125
Jarren Duran,2021.0,9.0,5.0,-44.44444444444444,44.44444444444444
Myles Straw,2021.0,73.0,68.0,-6.8493150684931505,6.8493150684931505
Andrew Stevenson,2021.0,18.0,18.0,0.0,0.0
Richie Martin,2021.0,7.0,5.0,-28.57142857142857,28.57142857142857
Fernando Tatis Jr.,2021.0,110.0,98.0,-10.909090909090908,10.909090909090908
Mike Trout,2021.0,34.0,25.0,-26.47058823529412,26.47058823529412
Edward Olivares,2021.0,11.0,13.0,18.181818181818183,18.181818181818183
Kevin Kiermaier,2021.0,43.0,38.0,-11.627906976744185,11.627906976744185
Jake Meyers,2021.0,20.0,18.0,-10.0,10.0
Phil Gosselin,2021.0,39.0,34.0,-12.82051282051282,12.82051282051282
Jazz Chisholm Jr.,2021.0,59.0,57.0,-3.389830508474576,3.389830508474576
Tyler Wade,2021.0,16.0,15.0,-6.25,6.25
Ryan McKenna,2021.0,13.0,18.0,38.46153846153847,38.46153846153847
Brandon Marsh,2021.0,27.0,27.0,0.0,0.0
Owen Miller,2021.0,14.0,17.0,21.428571428571427,21.428571428571427
Gavin Lux,2021.0,40.0,42.0,5.0,5.0
Nick Senzel,2021.0,10.0,13.0,30.0,30.0
Nick Solak,2021.0,48.0,53.0,10.416666666666668,10.416666666666668
Lane Thomas,2021.0,32.0,32.0,0.0,0.0
Luke Williams,2021.0,9.0,9.0,0.0,0.0
Sam Hilliard,2021.0,30.0,26.0,-13.333333333333334,13.333333333333334
Tommy Edman,2021.0,79.0,85.0,7.59493670886076,7.59493670886076
Brandon Nimmo,2021.0,55.0,46.0,-16.363636363636363,16.363636363636363
DJ Peters,2021.0,23.0,23.0,0.0,0.0
J.T. Realmuto,2021.0,70.0,70.0,0.0,0.0
Chris Taylor,2021.0,77.0,72.0,-6.493506493506493,6.493506493506493
Akil Baddoo,2021.0,62.0,53.0,-14.516129032258066,14.516129032258066
Magneuris Sierra,2021.0,18.0,19.0,5.555555555555555,5.555555555555555
Trent Grisham,2021.0,62.0,63.0,1.6129032258064515,1.6129032258064515
Shohei Ohtani,2021.0,117.0,107.0,-8.547008547008547,8.547008547008547
Jake Marisnick,2021.0,18.0,15.0,-16.666666666666664,16.666666666666664
Nico Hoerner,2021.0,20.0,16.0,-20.0,20.0
Victor Reyes,2021.0,25.0,23.0,-8.0,8.0
Randy Arozarena,2021.0,82.0,72.0,-12.195121951219512,12.195121951219512
Chas McCormick,2021.0,40.0,33.0,-17.5,17.5
Michael Chavis,2021.0,11.0,4.0,-63.63636363636363,63.63636363636363
Lorenzo Cain,2021.0,35.0,35.0,0.0,0.0
Willi Castro,2021.0,38.0,36.0,-5.263157894736842,5.263157894736842
Andrew McCutchen,2021.0,72.0,76.0,5.555555555555555,5.555555555555555
Jonathan Davis,2021.0,4.0,12.0,200.0,200.0
Bryan Reynolds,2021.0,112.0,93.0,-16.964285714285715,16.964285714285715
Trevor Story,2021.0,80.0,80.0,0.0,0.0
Manuel Margot,2021.0,50.0,59.0,18.0,18.0
Tyrone Taylor,2021.0,34.0,31.0,-8.823529411764707,8.823529411764707
Lewis Brinson,2021.0,27.0,26.0,-3.7037037037037033,3.7037037037037033
Franchy Cordero,2021.0,8.0,5.0,-37.5,37.5
Marcus Semien,2021.0,120.0,109.0,-9.166666666666666,9.166666666666666
Brett Gardner,2021.0,47.0,56.0,19.148936170212767,19.148936170212767
Taylor Walls,2021.0,14.0,15.0,7.142857142857142,7.142857142857142
Whit Merrifield,2021.0,90.0,79.0,-12.222222222222221,12.222222222222221
Wilmer Difo,2021.0,28.0,24.0,-14.285714285714285,14.285714285714285
Jake Cronenworth,2021.0,86.0,80.0,-6.976744186046512,6.976744186046512
Wander Franco,2021.0,45.0,39.0,-13.333333333333334,13.333333333333334
Cedric Mullins,2021.0,112.0,91.0,-18.75,18.75
Jonathan India,2021.0,88.0,85.0,-3.4090909090909087,3.4090909090909087
Travis Jankowski,2021.0,18.0,17.0,-5.555555555555555,5.555555555555555
Niko Goodrum,2021.0,30.0,33.0,10.0,10.0
Starling Marte,2021.0,88.0,73.0,-17.045454545454543,17.045454545454543
Adam Duvall,2021.0,71.0,69.0,-2.8169014084507045,2.8169014084507045
Brett Phillips,2021.0,33.0,33.0,0.0,0.0
Ernie Clement,2021.0,11.0,11.0,0.0,0.0
Daulton Varsho,2021.0,41.0,40.0,-2.4390243902439024,2.4390243902439024
Adalberto Mondesi,2021.0,17.0,17.0,0.0,0.0
Thairo Estrada,2021.0,19.0,20.0,5.263157894736842,5.263157894736842
Austin Slater,2021.0,38.0,34.0,-10.526315789473683,10.526315789473683
Ozzie Albies,2021.0,97.0,89.0,-8.24742268041237,8.24742268041237
Steven Duggar,2021.0,40.0,31.0,-22.5,22.5
Lars Nootbaar,2021.0,15.0,10.0,-33.33333333333333,33.33333333333333
Dylan Moore,2021.0,32.0,41.0,28.125,28.125
George Springer,2021.0,58.0,50.0,-13.793103448275861,13.793103448275861
Kevin Newman,2021.0,43.0,49.0,13.953488372093023,13.953488372093023
Christian Yelich,2021.0,55.0,69.0,25.454545454545453,25.454545454545453
Dansby Swanson,2021.0,82.0,86.0,4.878048780487805,4.878048780487805
Wil Myers,2021.0,64.0,54.0,-15.625,15.625
Jorge Alfaro,2021.0,28.0,29.0,3.571428571428571,3.571428571428571
Raimel Tapia,2021.0,61.0,57.0,-6.557377049180328,6.557377049180328
Zack Short,2021.0,11.0,17.0,54.54545454545454,54.54545454545454
Cavan Biggio,2021.0,29.0,30.0,3.4482758620689653,3.4482758620689653
Aristides Aquino,2021.0,21.0,23.0,9.523809523809524,9.523809523809524
Yu Chang,2021.0,27.0,24.0,-11.11111111111111,11.11111111111111
Victor Robles,2021.0,25.0,31.0,24.0,24.0
Jose Iglesias,2021.0,57.0,45.0,-21.052631578947366,21.052631578947366
